,topic,value,topic_name,header_id,header_eintrag
808,1.0,0.12150760997999195,Buildings,C2_facs_135_tr_1700919063,Lazenhof (Der)
809,1.0,0.10537191610620217,Buildings,C2_facs_138_tr_1700920292,Leimgrube.
810,0.0,0.03915836731359754,Courtly matters,C2_facs_139_tr_1700921244,"Lerenbecheramt,"
811,0.0,0.07977507740330281,Courtly matters,C2_facs_139_tr_1700921251,Leopold. I.
812,5.0,0.06298336163435796,Suburbia,C2_facs_140_tr_1700920791,Leopoldau (auch Eipeldau
813,7.0,0.1084481149171159,Military? Bastions?,C2_facs_140_tr_1700920796,Leopoldinische Burg
814,5.0,0.1188133473508886,Suburbia,C2_facs_141_tr_1700919009,Leopoldsberg.
815,3.0,0.05914917043832006,Culture / Theater?,C2_facs_142_tr_1700921138,Leopoldsorden.
816,4.0,0.13109149175341198,Religion,C2_facs_142_tr_1700921139,Leopoldspfarre.
817,8.0,0.22743000892068835,Suburbia,C2_facs_143_tr_1700920754,Leopoldstadt.
818,2.0,0.27573188391185166,Culture,C2_facs_144_tr_1700921058,Leopoldstädter=Theater.
819,8.0,0.11079714840779352,Suburbia,C2_facs_145_tr_1700921134,Lerchenfeld (Alt= und Neu=).
820,5.0,0.19322624898852744,Suburbia,C2_facs_146_tr_1700919807,Liechtenstein (Beste).
821,5.0,0.1009661626238766,Suburbia,C2_facs_148_tr_1700921004,"Liechtensteinischer Garten=
pallast (auf der Landstraße)."
822,0.0,0.0,Courtly matters,C2_facs_149_tr_1700920234,Liechtensteinischer Garten=
823,3.0,0.13121355074675925,Culture / Theater?,C2_facs_149_tr_1700920238,pallast (in der Roßau).
824,1.0,0.12195872946523452,Buildings,C2_facs_151_tr_1700918695,"Liechtenstein'scher Pallast (in der
Herrngasse)"
825,8.0,0.046859997297815044,Suburbia,C2_facs_152_tr_1700919135,Lichtensteg.
826,8.0,0.0981440968601082,Suburbia,C2_facs_152_tr_1700919139,Lichtenthal
827,5.0,0.14946711765247778,Suburbia,C2_facs_153_tr_1700919882,Liesing.
828,1.0,0.08895297737373657,Buildings,C2_facs_154_tr_1700919994,Liliengäßchen.
829,8.0,0.11772630680716722,Suburbia,C2_facs_154_tr_1700919993,Linien.
830,6.0,0.09251896379910109,Entertainment?,C2_facs_155_tr_1700921121,Lobkowitz (Fürst Wenzel Euseb. von)
831,1.0,0.07845359146707337,Buildings,C2_facs_155_tr_1700921115,Lobkowitzscher Pallast (Fürst).
832,8.0,0.03508382993872251,Suburbia,C2_facs_156_tr_1700918817,"Lobkowitz sches (Fürst) Garten=
gebäude"
833,5.0,0.05057596462937859,Suburbia,C2_facs_156_tr_1700918812,"Lombardisch=Venetianischer
Gardehof."
834,8.0,0.11154485390822275,Suburbia,C2_facs_156_tr_1700918810,Lorenzeugrund (Der
835,4.0,0.10789520907183767,Religion,C2_facs_156_tr_1700918813,Lovenzerkloster (Lorenzergebäude)
836,3.0,0.05360139009211311,Culture / Theater?,C2_facs_158_tr_1700921430,Vokto.
837,7.0,0.2620362673585294,Military? Bastions?,C2_facs_158_tr_1700921426,Löwelbastei.
838,7.0,0.07072746160674277,Military? Bastions?,C2_facs_158_tr_1700921429,Zugeck.
839,4.0,0.03973904735876456,Religion,C2_facs_160_tr_1700920012,Mädchenschule (Erste).
840,8.0,0.20146681268433217,Suburbia,C2_facs_160_tr_1700920013,Magdalenengrund.
841,7.0,0.09538560810273922,Military? Bastions?,C2_facs_161_tr_1700921706,Magdalenenhof (am Bisamberge)
842,7.0,0.08422282893844268,Military? Bastions?,C2_facs_161_tr_1700921705,Magdalenenkloster.
843,8.0,0.07523728125535634,Suburbia,C2_facs_161_tr_1700921708,Magistratische Wasserleitung.
844,8.0,0.06937455964265204,Suburbia,C2_facs_162_tr_1700921728,Maibäume.
845,1.0,0.09299653866875829,Buildings,C2_facs_162_tr_1700921732,Mandel (Zum rothen)
846,3.0,0.059664038023384935,Culture / Theater?,C2_facs_163_tr_1700919397,Männer=Gesangsverein.
847,6.0,0.058183316126294606,Entertainment?,C2_facs_163_tr_1700919399,Marcus=Curtius=Loch.
848,0.0,0.07533571438880851,Courtly matters,C2_facs_163_tr_1700919398,Margarethe (von Osterreich).
849,0.0,0.10964046469977373,Courtly matters,C2_facs_164_tr_1700921597,Margarethe (von Tirol
850,5.0,0.09959329570499077,Suburbia,C2_facs_165_tr_1700919711,Margarethengrund.
851,8.0,0.1009871252818523,Suburbia,C2_facs_165_tr_1700919720,PaCeM Legatlone Defert.
852,1.0,0.11996591613103408,Buildings,C2_facs_165_tr_1700919712,Margarethenhof.
853,4.0,0.159560257395305,Religion,C2_facs_166_tr_1700919647,Mariabrunn.
854,4.0,0.09908342399211903,Religion,C2_facs_167_tr_1700920927,Maria=Geburt=Pfarrkirche
855,9.0,0.047557013604086595,Paintigs (Art),C2_facs_167_tr_1700920935,SoLVVnt.
856,4.0,0.057769605067992405,Religion,C2_facs_167_tr_1700920930,Maria (Heil der Kranken)
857,8.0,0.10549409789352578,Suburbia,C2_facs_168_tr_1700921739,Mariahilf (Kirche und Vorstadt).
858,4.0,0.04114713035703807,Religion,C2_facs_169_tr_1700919373,Maria (mit dem geneigten Haupte)
859,0.0,0.04814831093397662,Courtly matters,C2_facs_169_tr_1700919371,Maria=Pötsch.
860,4.0,0.1198851614335412,Religion,C2_facs_170_tr_1700919202,Maria=Stiegen.
861,3.0,0.051156910431457814,Culture / Theater?,C2_facs_172_tr_1700920985,Maria Theresia (von Neapel)
862,4.0,0.1310993289838382,Religion,C2_facs_172_tr_1700920990,Maria Treu.
863,4.0,0.1227138569347887,Religion,C2_facs_172_tr_1700920988,Mariazell.
864,4.0,0.07815685360803176,Religion,C2_facs_173_tr_1700921642,Mariazellerhof (Kleiner od. alter.)
865,9.0,0.07379659622174456,Paintigs (Art),C2_facs_174_tr_1700919480,Mariensäule (auf dem Hofe).
866,8.0,0.11392717522166979,Suburbia,C2_facs_175_tr_1700919508,Marktplätze.
867,1.0,0.06998465529485035,Buildings,C2_facs_177_tr_1700919529,Marokanergassen.
868,6.0,0.0693238564175336,Entertainment?,C2_facs_177_tr_1700919527,Matschakerhof (Der).
869,8.0,0.09697622387077712,Suburbia,C2_facs_178_tr_1700920142,Mätzleinsdorf.
870,5.0,0.17919650181345342,Suburbia,C2_facs_178_tr_1700920151,Mauer.
871,5.0,0.10988851086623401,Suburbia,C2_facs_179_tr_1700919685,Mauerbach.
872,0.0,0.10302652661481738,Courtly matters,C2_facs_180_tr_1700920637,"Maximilian I.,"
873,4.0,0.09891935312718722,Religion,C2_facs_181_tr_1700921374,Mechitaristen (Kirche und Kloster).
874,6.0,0.055627073198539885,Entertainment?,C2_facs_181_tr_1700921376,Mehlgrube.
875,5.0,0.1272881835867738,Suburbia,C2_facs_182_tr_1700919561,Meidling
876,7.0,0.15401671435922246,Military? Bastions?,C2_facs_183_tr_1700920524,Melkerbastei.
877,5.0,0.06004436357259388,Suburbia,C2_facs_183_tr_1700920531,Melkerhof.
878,0.0,0.12455910666531378,Courtly matters,C2_facs_183_tr_1700920529,Melonenfriede (Der).
879,5.0,0.18097336986385387,Suburbia,C2_facs_184_tr_1700919043,Merkenstein
880,1.0,0.030377104898155833,Buildings,C2_facs_184_tr_1700919041,Meßnerthor.
881,2.0,0.04931660687928257,Culture,C2_facs_185_tr_1700920328,Metastasio (Peter)
882,5.0,0.07952102252779447,Suburbia,C2_facs_185_tr_1700920334,Metternich (Villa).
883,2.0,0.15115241063762036,Culture,C2_facs_185_tr_1700920330,Meher (Carl)
884,1.0,0.03894655461657487,Buildings,C2_facs_186_tr_1700920026,Michaelerhäufer (Die zwei)
885,4.0,0.1510988222785542,Religion,C2_facs_186_tr_1700920029,Michaeler=Kirche.
886,1.0,0.06219136732876208,Buildings,C2_facs_187_tr_1700919705,Michaeler=Kloster
887,8.0,0.10845407767143146,Suburbia,C2_facs_187_tr_1700919707,Michaelbeuernischer Grund.
888,0.0,0.07340605816523535,Courtly matters,C2_facs_187_tr_1700919711,"Migazzi (Christ. Ant. Graf von)
von Waal und Sonnenthurn,"
889,3.0,0.18440824251794327,Culture / Theater?,C2_facs_188_tr_1700919335,Mineralien=Cabinet (K. K.)
890,4.0,0.15200909978649088,Religion,C2_facs_188_tr_1700919336,"Minoritenkirche und Kloster
(in der Alsergasse)."
891,4.0,0.17346036038862622,Religion,C2_facs_189_tr_1700921605,"Minoritenkirche und Kloster
(in der Stadt)"
892,1.0,0.08009743100022729,Buildings,C2_facs_191_tr_1700920968,Minoriten=Platz.
893,5.0,0.14495337445956055,Suburbia,C2_facs_192_tr_1700920584,Mödling (Markt und Burg)
894,6.0,0.10901150389721107,Entertainment?,C2_facs_192_tr_1700920587,Mohr (Ein hingerichteter).
895,0.0,0.05112811786851847,Courtly matters,C2_facs_193_tr_1700919747,"Moira sche Mädchen=Aus=
steuer."
896,1.0,0.03602923674100383,Buildings,C2_facs_194_tr_1700919797,Mondschein (Gasthaus zum)
897,2.0,0.10506357281340381,Culture,C2_facs_194_tr_1700919801,Mosel (Jgnaz Franz Edler von)
898,1.0,0.0777290650788802,Buildings,C2_facs_195_tr_1700920684,Mozart=Haus.
899,0.0,0.10358524610572688,Courtly matters,C2_facs_195_tr_1700920682,Muglitz (Anton von
900,2.0,0.1688178012244701,Culture,C2_facs_196_tr_1700921639,Müller (Joh. Heinr. Friedr.)
901,2.0,0.1613762821775539,Culture,C2_facs_196_tr_1700921640,Müller (Wenzel)
902,2.0,0.11955320280992184,Culture,C2_facs_196_tr_1700921641,Müller (Sophie)
903,3.0,0.06906692719477052,Culture / Theater?,C2_facs_197_tr_1700918783,Münzgebäude.
904,3.0,0.14878786742441044,Culture / Theater?,C2_facs_197_tr_1700918782,"Münz= und Antiken=Cabinet
(K. K.)."
905,6.0,0.06999550582825073,Entertainment?,C2_facs_199_tr_1700918722,Nächtliche Todtengesang (Der).
906,7.0,0.09280885703129273,Military? Bastions?,C2_facs_199_tr_1700918720,Nachtmal in der Burg.
907,1.0,0.07027626443532653,Buildings,C2_facs_200_tr_1700921081,Radlerhaus.
908,1.0,0.12801624431251454,Buildings,C2_facs_200_tr_1700921073,Raglergasse.
909,1.0,0.07189691811642003,Buildings,C2_facs_200_tr_1700921079,Rarrenkotter.
910,1.0,0.08221409816060633,Buildings,C2_facs_201_tr_1700919595,Navventhurm.
911,7.0,0.10698832117678435,Military? Bastions?,C2_facs_201_tr_1700919597,Naschmarkt.
912,7.0,0.14769538289133433,Military? Bastions?,C2_facs_202_tr_1700919245,Rassa disten (in der Leopoldstadt)
913,3.0,0.04653959636670209,Culture / Theater?,C2_facs_202_tr_1700919247,Rationalbank (K. K. österr.)
914,8.0,0.07598329156690474,Suburbia,C2_facs_203_tr_1700921489,Rational=Herbergen.
915,3.0,0.1400537608673719,Culture / Theater?,C2_facs_203_tr_1700921493,Raturalien=Cabinet (Das k. k.)
916,9.0,0.13414945358409675,Paintigs (Art),C2_facs_204_tr_1700919698,"Raturalien=Cabinet (der Hoch=
schule)"
917,0.0,0.05916030595738618,Courtly matters,C2_facs_204_tr_1700919693,"Nausea Friedrich,"
918,8.0,0.10625877616838152,Suburbia,C2_facs_205_tr_1700920250,Repomucenus=Andachten.
919,2.0,0.2606233174723978,Culture,C2_facs_205_tr_1700920249,Nestroy (Johann)
920,1.0,0.06361148856247574,Buildings,C2_facs_206_tr_1700921661,Neubad.
921,8.0,0.13373781056803485,Suburbia,C2_facs_206_tr_1700921659,Neubau.
922,0.0,0.07952906559013587,Courtly matters,C2_facs_206_tr_1700921655,Neubeck (Caspar)
923,1.0,0.13568731465340692,Buildings,C2_facs_207_tr_1700919737,Neuburgerhof.
924,4.0,0.129179077668484,Religion,C2_facs_207_tr_1700919738,Neudorf.
925,9.0,0.09711149947230346,Paintigs (Art),C2_facs_208_tr_1700919337,Neuer Markt.
926,5.0,0.1087787984730547,Suburbia,C2_facs_209_tr_1700920394,Reugebäu
927,5.0,0.21376655516595258,Suburbia,C2_facs_211_tr_1700920422,Neusiedel
928,7.0,0.0661532436617671,Military? Bastions?,C2_facs_211_tr_1700920423,Neustadt (Wiener)
929,5.0,0.09904863983536216,Suburbia,C2_facs_212_tr_1700920488,Neustift
930,5.0,0.3016665403632305,Suburbia,C2_facs_212_tr_1700920491,Neu=Waldegg.
931,7.0,0.16571686981210898,Military? Bastions?,C2_facs_216_tr_1700919676,"Neue Thor (Das) und die Neu=
thorbastei."
932,0.0,0.07071781121629137,Courtly matters,C2_facs_217_tr_1700918996,"Ricola (Kloster St.) auf der Land=
straße."
933,4.0,0.13549244708958538,Religion,C2_facs_218_tr_1700920312,"Nicola (Kloster St.) in der Singer=
straße."
934,1.0,0.09714219015876191,Buildings,C2_facs_219_tr_1700918880,"Niederländische Hofkanzlei=
Gebäude."
935,5.0,0.042372846385898326,Suburbia,C2_facs_220_tr_1700918836,Nikolsdorf.
936,3.0,0.05824917192646005,Culture / Theater?,C2_facs_220_tr_1700918838,Normalschulen.
937,1.0,0.1577274815471901,Buildings,C2_facs_221_tr_1700920198,Runtiatur.
938,5.0,0.12809991760796963,Suburbia,C2_facs_222_tr_1700920517,Rußdorf.
939,9.0,0.06662178578955968,Paintigs (Art),C2_facs_224_tr_1700919520,Ochsen (Große).
940,6.0,0.052606004850026165,Entertainment?,C2_facs_224_tr_1700919519,Ofenlochgasse (Die
941,3.0,0.09574371834757535,Culture / Theater?,C2_facs_224_tr_1700919521,"Officiertöchter=Jnstitut (in
Hernals)."
942,2.0,0.22021304209980572,Culture,C2_facs_224_tr_1700919522,"Operntheater (Hof=) nächst dem
Kärntnerthor."
943,3.0,0.2314663877310244,Culture / Theater?,C2_facs_226_tr_1700921329,"Orientalische Academie,"
944,6.0,0.05228242218589684,Entertainment?,C2_facs_227_tr_1700921539,Ortsschauer
945,5.0,0.0870254374248921,Suburbia,C2_facs_227_tr_1700921542,Ottakrin.
946,0.0,0.11289401281567242,Courtly matters,C2_facs_228_tr_1700919070,Otto (der Fröhliche)
947,6.0,0.12048676305611479,Entertainment?,C2_facs_230_tr_1700921288,Otto (von Ottenburg).
948,1.0,0.10981987590301605,Buildings,C2_facs_231_tr_1700919421,Palffy'sche Häuser.
949,6.0,0.06309394456450501,Entertainment?,C2_facs_231_tr_1700919419,Palmische Protokoll (Das)
950,4.0,0.05384917901294891,Religion,C2_facs_232_tr_1700920994,Palm=Umgang.
951,7.0,0.12174687055734323,Military? Bastions?,C2_facs_232_tr_1700920991,Paniglgasse.
952,4.0,0.034192412916086254,Religion,C2_facs_233_tr_1700919021,"Panischer Schrecken (bei den |
Schotten)."
953,7.0,0.06109744658162375,Military? Bastions?,C2_facs_233_tr_1700919013,Panischer Schrecken (in der Burg)
954,4.0,0.11783120305113932,Religion,C2_facs_233_tr_1700919014,Pankraz (St.)
955,0.0,0.08112535699444307,Courtly matters,C2_facs_233_tr_1700919018,Papst (Der) in Wien.
956,9.0,0.17015451031728443,Paintigs (Art),C2_facs_234_tr_1700920408,Paradeplatz (Der)
957,2.0,0.10542112001178501,Culture,C2_facs_235_tr_1700921324,Paradies (Maria Theresia)
958,7.0,0.15953840640234113,Military? Bastions?,C2_facs_235_tr_1700921321,Paradiesgärtchen.
959,1.0,0.12717893176151465,Buildings,C2_facs_236_tr_1700919854,Parisergasse.
960,1.0,0.07836578634487334,Buildings,C2_facs_236_tr_1700919849,Passauerhof (Oberer und unterer).
961,9.0,0.04183191660342962,Paintigs (Art),C2_facs_237_tr_1700920126,Passions=Stationen.
962,1.0,0.07668080007384355,Buildings,C2_facs_237_tr_1700920127,Paternoster=Gäßchen.
963,3.0,0.1348096096994798,Culture / Theater?,C2_facs_237_tr_1700920124,Pathologische Museum (Das
964,4.0,0.1306738502776225,Religion,C2_facs_238_tr_1700920106,Paulanerkirche.
965,1.0,0.08122417819687246,Buildings,C2_facs_238_tr_1700920107,Pazmaneum.
966,7.0,0.07876578891806564,Military? Bastions?,C2_facs_239_tr_1700920426,Peilerthor und Peilerthunm.
967,5.0,0.10959122560414203,Suburbia,C2_facs_239_tr_1700920431,Penzing.
968,4.0,0.1058189874249294,Religion,C2_facs_240_tr_1700919029,Peregrinus=Andacht.
969,2.0,0.25050295800161426,Culture,C2_facs_241_tr_1700920493,Periner (Joachim)
970,6.0,0.112899416326457,Entertainment?,C2_facs_242_tr_1700921456,Pest (Die).
971,5.0,0.09057783076626548,Suburbia,C2_facs_243_tr_1700921360,"Petersdouf,"
972,1.0,0.07901579919717554,Buildings,C2_facs_244_tr_1700918977,Petershaus.
973,4.0,0.1393884756043743,Religion,C2_facs_244_tr_1700918970,Peterskirche.
974,1.0,0.09941433298319033,Buildings,C2_facs_246_tr_1700919543,Petersplatz (Der
975,4.0,0.07233471462927094,Religion,C2_facs_246_tr_1700919546,Peterswind (Der)
976,8.0,0.0950017600183866,Suburbia,C2_facs_246_tr_1700919547,Pfarren.
977,0.0,0.033569757877260284,Courtly matters,C2_facs_246_tr_1700919544,Jene in der Stadt sind:
978,8.0,0.11006326487476924,Suburbia,C2_facs_247_tr_1700920607,Jene in den Vorstädten sind:
979,6.0,0.16036497186134796,Entertainment?,C2_facs_247_tr_1700920600,Pflasterdoctor.
980,9.0,0.0971423927864654,Paintigs (Art),C2_facs_248_tr_1700920502,Pflasterung (Die)
981,4.0,0.08048587377011991,Religion,C2_facs_248_tr_1700920504,Philippi=Rerianer.
982,8.0,0.055567686372059284,Suburbia,C2_facs_248_tr_1700920505,Phorus.
983,0.0,0.0,Courtly matters,C2_facs_249_tr_1700918981,Piaristenkirche und Schullen.
984,4.0,0.15070473679922847,Religion,C2_facs_249_tr_1700918985,die Kirche.
985,4.0,0.07408048136101601,Religion,C2_facs_250_tr_1700921237,die Shulen.
986,2.0,0.05173121220286801,Culture,C2_facs_250_tr_1700921233,Pichler (Caroline).
987,9.0,0.13132303801002848,Paintigs (Art),C2_facs_251_tr_1700918733,Pilgram (Anton)
988,7.0,0.08685374479625907,Military? Bastions?,C2_facs_251_tr_1700918727,Platz (Jnnerer Burg=
989,8.0,0.057296133913150686,Suburbia,C2_facs_253_tr_1700921693,Polizei=Wache (Milität)
990,0.0,0.06342297278108064,Courtly matters,C2_facs_253_tr_1700921695,Pollheim (Bernard von)
991,3.0,0.25333853331974754,Culture / Theater?,C2_facs_254_tr_1700919472,Polhtechnisches Jnstitut (K. K.
992,3.0,0.05243274388740768,Culture / Theater?,C2_facs_256_tr_1700919060,Porzellan=Mannfactur (K. K.)
993,2.0,0.19470550211826107,Culture,C2_facs_256_tr_1700919058,"Prehauser,"
994,5.0,0.2533801402569966,Suburbia,C2_facs_257_tr_1700920822,"Pötzleinsdorf,"
995,1.0,0.0849972951862827,Buildings,C2_facs_258_tr_1700918667,Pragerhaus (bei St. Kuprecht).
996,5.0,0.07098640754771124,Suburbia,C2_facs_260_tr_1700919316,Prater.
997,7.0,0.06908352674020089,Military? Bastions?,C2_facs_260_tr_1700919320,Primglöcklein.
998,1.0,0.09662744663028802,Buildings,C2_facs_261_tr_1700921518,Priovathaus der Schotten.
999,1.0,0.03517506480201337,Buildings,C2_facs_261_tr_1700921514,Prückelmaier (Johann Matthias)
1000,8.0,0.08010011035111092,Suburbia,C2_facs_261_tr_1700921510,Pulverthurm=Guplosion.
1001,9.0,0.06376293746023404,Paintigs (Art),C2_facs_262_tr_1700921079,Pummerin (Die).
1002,7.0,0.07288354651766522,Military? Bastions?,C2_facs_264_tr_1700920457,Raben (Bierhaus zu den drei).
1003,1.0,0.1703165431924585,Buildings,C2_facs_264_tr_1700920458,Rabengasse (in der Stadt).
1004,7.0,0.06994601800457888,Military? Bastions?,C2_facs_264_tr_1700920462,Rabengasse (auf der Landstraße).
1005,6.0,0.035777428105761636,Entertainment?,C2_facs_264_tr_1700920455,Rabenstein.
1006,2.0,0.2759807717005187,Culture,C2_facs_265_tr_1700921102,Raimund (Ferdinand
1007,1.0,0.1778869212486669,Buildings,C2_facs_266_tr_1700921427,Rathhaus.
1008,4.0,0.09195861424031972,Religion,C2_facs_267_tr_1700920804,"Rathhaus=Capelle (Salvator=
Capelle)"
1009,5.0,0.2045753784559651,Suburbia,C2_facs_268_tr_1700920237,Nauheneck.
1010,5.0,0.14595777154198855,Suburbia,C2_facs_270_tr_1700921198,Rauhenstein.
1011,1.0,0.07697968159854456,Buildings,C2_facs_272_tr_1700919285,Rauhensteingasse.
1012,6.0,0.171454784579446,Entertainment?,C2_facs_272_tr_1700919282,Rautenstrauch (Johann)
1013,6.0,0.061558590641753425,Entertainment?,C2_facs_275_tr_1700919043,Ratzenkrenz.
1014,2.0,0.07952506116375334,Culture,C2_facs_275_tr_1700919045,Realis
1015,0.0,0.03260491716257523,Courtly matters,C2_facs_276_tr_1700919122,Rector Magnisicus.
1016,4.0,0.1281795154336575,Religion,C2_facs_276_tr_1700919126,Redemtoristinnen (Die
1017,3.0,0.10301465902887755,Culture / Theater?,C2_facs_276_tr_1700919127,Redoutensälle.
1018,1.0,0.09407168534184003,Buildings,C2_facs_277_tr_1700919374,Regensburgerhof.
1019,1.0,0.12855844043701803,Buildings,C2_facs_277_tr_1700919380,Regierungsgebäude (K. K. n. S.).
1020,1.0,0.07078892545385414,Buildings,C2_facs_278_tr_1700919194,Reichskanzlei=Gebäude.
1021,2.0,0.1559550027166972,Culture,C2_facs_279_tr_1700918629,Reil (Joh. Anton Friedr.)
1022,8.0,0.08296588461977925,Suburbia,C2_facs_279_tr_1700918630,Reimprechtsdouf (o. Rampersdorf)
1023,5.0,0.06270519195437257,Suburbia,C2_facs_279_tr_1700918635,Reindorf.
1024,0.0,0.0,Courtly matters,C2_facs_280_tr_1700920115,Reitschulen (K. K.)
1025,3.0,0.05274107574770841,Culture / Theater?,C2_facs_280_tr_1700920120,a) Sommer=Reitschule.
1026,1.0,0.03241030310407317,Buildings,C2_facs_280_tr_1700920116,b) Winter=Reitschule.
1027,3.0,0.09002186782221872,Culture / Theater?,C2_facs_280_tr_1700920118,A. GIOIO. CCXXXV.
1028,1.0,0.208247963029818,Buildings,C2_facs_281_tr_1700920446,Renngasse.
1029,8.0,0.10563408679703871,Suburbia,C2_facs_281_tr_1700920448,Rennweg.
1030,0.0,0.06356659490103043,Courtly matters,C2_facs_282_tr_1700921543,Revellis (Johann von)
1031,6.0,0.13841523676712333,Entertainment?,C2_facs_282_tr_1700921546,Richardskneipe.
1032,8.0,0.09379005191330456,Suburbia,C2_facs_283_tr_1700919411,Riemerstraße.
1033,9.0,0.04029115053568369,Paintigs (Art),C2_facs_283_tr_1700919415,Riesenzühne.
1034,6.0,0.06808196149161767,Entertainment?,C2_facs_284_tr_1700919163,Ritter.
1035,7.0,0.10680145870464428,Military? Bastions?,C2_facs_284_tr_1700919164,Rittersaal.
1036,5.0,0.12996783429288863,Suburbia,C2_facs_285_tr_1700919453,Rodaun
1037,0.0,0.09425454731761597,Courtly matters,C2_facs_286_tr_1700921468,Rohr (Bernhard von)
1038,1.0,0.0567783241778959,Buildings,C2_facs_286_tr_1700921469,Rosenberg (Graf von).
1039,8.0,0.195771777264619,Suburbia,C2_facs_287_tr_1700920349,Roßau.
1040,2.0,0.021850132497817764,Culture,C2_facs_288_tr_1700921351,Roß=Ballet.
1041,1.0,0.13682176349629646,Buildings,C2_facs_288_tr_1700921354,Rößel (Zum weißen)
1042,3.0,0.05828933486980418,Culture / Theater?,C2_facs_288_tr_1700921356,Roßi.
1043,1.0,0.05251808558869782,Buildings,C2_facs_289_tr_1700921015,Rothe Haus (Das
1044,7.0,0.16230989067269516,Military? Bastions?,C2_facs_289_tr_1700921018,Rothenthurm=Bastei.
1045,1.0,0.06496155772792364,Buildings,C2_facs_289_tr_1700921017,Rothenthurm=Straße.
1046,7.0,0.08478431406562335,Military? Bastions?,C2_facs_289_tr_1700921019,Rotherhof.
1047,7.0,0.13962482125190764,Military? Bastions?,C2_facs_290_tr_1700920098,Rothenthurm=Thor.
1048,7.0,0.0883329697097384,Military? Bastions?,C2_facs_292_tr_1700919619,Ruedenhaus (zu Erdberg)
1049,0.0,0.046813618543626014,Courtly matters,C2_facs_293_tr_1700920371,Rudolph II.
1050,0.0,0.07602470584370108,Courtly matters,C2_facs_293_tr_1700920370,Numel (Franz Ferd. Freiherr von).
1051,1.0,0.06319055098706364,Buildings,C2_facs_294_tr_1700919605,Numorknechte.
1052,4.0,0.10995221337831801,Religion,C2_facs_294_tr_1700919609,Ruprechtskirche.
1053,2.0,0.046194036547955376,Culture,C2_facs_295_tr_1700921190,"Ruß (Carl),"
1054,2.0,0.03753094248174966,Culture,C2_facs_295_tr_1700921188,Ruttenstock (Jacob).
1055,6.0,0.11451236637588157,Entertainment?,C2_facs_297_tr_1700920356,Salamimänner.
1056,2.0,0.14041791368674644,Culture,C2_facs_297_tr_1700920355,"Salieri (Antonio),"
1057,9.0,0.04740873941729311,Paintigs (Art),C2_facs_298_tr_1700921173,Salvator=Medaillen (Die)
1058,8.0,0.04028681260251816,Suburbia,C2_facs_298_tr_1700921174,Salzgries.
1059,6.0,0.04809598665620104,Entertainment?,C2_facs_299_tr_1700920653,Sandwirth (Das Haus zum)
1060,2.0,0.08813678772976162,Culture,C2_facs_299_tr_1700920651,"Saphir (Karl Friedrich Moriz) ,"
1061,9.0,0.10627134030614895,Paintigs (Art),C2_facs_299_tr_1700920652,Sarcophag (Friedrich des III.).
1062,2.0,0.13953487873406717,Culture,C2_facs_300_tr_1700919209,Sartorh (Johann)
1063,3.0,0.07347646263419076,Culture / Theater?,C2_facs_300_tr_1700919214,Savoienische Akademie.
1064,6.0,0.05151792062334345,Entertainment?,C2_facs_300_tr_1700919219,Sazberger (Gabriel)
1065,1.0,0.09371308811543676,Buildings,C2_facs_300_tr_1700919212,Schabenrüssel (Haus zum).
1066,1.0,0.1011223839562586,Buildings,C2_facs_301_tr_1700919729,"Schallenbergische (Das gräflich
Haus (568."
1067,8.0,0.02547586302023086,Suburbia,C2_facs_301_tr_1700919722,Schanzel (Schänzel)
1068,6.0,0.09099560897630589,Entertainment?,C2_facs_301_tr_1700919726,"Scharlachrennen (Das) zu St.
Marx."
1069,3.0,0.07667317829012393,Culture / Theater?,C2_facs_302_tr_1700920618,Schatzkammer (K. K.).
1070,8.0,0.1632716880078797,Suburbia,C2_facs_303_tr_1700920598,Schaumburgerhof.
1071,6.0,0.05358550966183674,Entertainment?,C2_facs_303_tr_1700920596,Schekl (Zum)
1072,5.0,0.12418517961003181,Suburbia,C2_facs_303_tr_1700920592,Schellenhof (Der)
1073,2.0,0.08605717423279743,Culture,C2_facs_304_tr_1700919172,Schenk (Johann
1074,1.0,0.11937154446970223,Buildings,C2_facs_304_tr_1700919171,"Schenkenstraßen (Vordere und
hintere)"
1075,1.0,0.045725185372817174,Buildings,C2_facs_304_tr_1700919176,Schiffamt (K. K. oberstes)
1076,2.0,0.19143276368490256,Culture,C2_facs_304_tr_1700919169,Schikaneder (Emanuel
1077,8.0,0.031071563196869968,Suburbia,C2_facs_306_tr_1700919665,Schießstätte.
1078,0.0,0.06494931966163951,Courtly matters,C2_facs_306_tr_1700919660,Schinderlinge
1079,6.0,0.057377461537772866,Entertainment?,C2_facs_307_tr_1700919074,Schlagbrücke.
1080,0.0,0.0,Courtly matters,C2_facs_307_tr_1700919073,Schleifmühle (Die)
1081,6.0,0.07897957947331585,Entertainment?,C2_facs_307_tr_1700919071,Schlittenfahrt (Seltsame).
1082,1.0,0.04923580762702752,Buildings,C2_facs_308_tr_1700919651,Schlossergasse.
1083,5.0,0.09396385584622105,Suburbia,C2_facs_308_tr_1700919655,Schmelz.
1084,6.0,0.04653710009592464,Entertainment?,C2_facs_309_tr_1700921083,Schmelzel (Wolfgang
1085,1.0,0.14377960994917433,Buildings,C2_facs_309_tr_1700921087,Schmergrübl
